# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = stan_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = .input.data.R
# init = 2 (Default)
# random
#   seed = 1460155656
# output
#   file = stan_out_sampling1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha,delta,dx,t.1,t.2,t.3,t.4,t.5,t.6,t.7,t.8,t.9,t.10,t.11,t.12,t.13,t.14,t.15,t.16,t.17,t.18,t.19,t.20,t.21,t.22,t.23,t.24,t.25,t.26,t.27,t.28,t.29,t.30,t.31,t.32,t.33,t.34,t.35,t.36,t.37,t.38,t.39,t.40,t.41,t.42,t.43,t.44,t.45,t.46,t.47,t.48,t.49,t.50,t.51,t.52,t.53,t.54,t.55,t.56,t.57,t.58,t.59,t.60,t.61,t.62,t.63,t.64,t.65,t.66,t.67,t.68,t.69,t.70,t.71,t.72,t.73,t.74,t.75,t.76,t.77,t.78,t.79,t.80,t.81,t.82,t.83,t.84,t.85,t.86,t.87,t.88,t.89,t.90,t.91,t.92,t.93,t.94,t.95,t.96,t.97,t.98,t.99,t.100
51.38,0.913861,0.448786,2,3,0,1.02657,0.0626226,0.0644858,0.315787,0.444507,0.554901,0.639584,0.694098,0.717138,0.710242,0.677125,0.622902,0.553485,0.475287,0.395276,0.321202,0.261728,0.226181,0.223738,0.262048,0.345517,0.473671,0.640059,0.832128,1.03227,1.21997,1.37474,1.47922,1.52195,1.49909,1.41497,1.28124,1.11491,0.93573,0.76328,0.614447,0.501487,0.430985,0.403683,0.415093,0.456658,0.517212,0.584499,0.646541,0.692719,0.714511,0.705874,0.66335,0.585974,0.475096,0.334193,0.16872,-0.0140345,-0.20513,-0.394309,-0.570561,-0.722946,-0.841662,-0.919209,-0.951487,-0.938615,-0.885276,-0.800498,-0.696852,-0.589151,-0.49284,-0.422286,-0.389177,-0.401245,-0.46141,-0.56746,-0.71226,-0.884466,-1.06968,-1.25189,-1.41512,-1.545,-1.63016,-1.66324,-1.64146,-1.56663,-1.44476,-1.28527,-1.1001,-0.902683,-0.707033,-0.52688,-0.374829,-0.261492,-0.194551,-0.177778,-0.210151,-0.285284,-0.391422,-0.512201,-0.628243,-0.719477,-0.767881,-0.760162,-0.689894,-0.558656,-0.375907,-0.157614
51.207,0.935998,0.448786,3,7,0,0.494189,0.0701015,0.0628813,0.344632,0.451493,0.546638,0.623045,0.675424,0.700716,0.698265,0.66971,0.618699,0.550581,0.472132,0.391353,0.317247,0.259453,0.227602,0.230325,0.27399,0.361342,0.490358,0.653642,0.838635,1.02873,1.20521,1.34978,1.44713,1.48721,1.46664,1.38921,1.26517,1.10964,0.940403,0.775437,0.630655,0.518097,0.444823,0.412558,0.418026,0.453849,0.509781,0.57409,0.634899,0.681321,0.704319,0.697256,0.656154,0.579735,0.469303,0.328556,0.163358,-0.0185286,-0.207781,-0.39398,-0.566253,-0.714106,-0.82841,-0.902429,-0.932754,-0.919962,-0.868865,-0.788252,-0.690132,-0.588536,-0.498043,-0.432205,-0.402068,-0.414971,-0.473738,-0.576356,-0.716156,-0.882462,-1.06165,-1.23848,-1.39762,-1.52509,-1.6096,-1.64355,-1.62367,-1.55117,-1.43155,-1.27395,-1.09039,-0.894705,-0.701511,-0.525073,-0.378194,-0.271117,-0.210507,-0.198593,-0.232617,-0.304744,-0.40258,-0.510335,-0.610611,-0.686576,-0.72424,-0.714429,-0.654105,-0.546758,-0.401791,-0.233002
49.9232,0.872205,0.448786,3,7,0,0.946089,0.0661629,0.0847164,0.351374,0.462896,0.559955,0.636334,0.687035,0.708864,0.700912,0.664869,0.605103,0.528497,0.443988,0.361864,0.292846,0.247038,0.23285,0.256012,0.318803,0.419595,0.552797,0.709225,0.876893,1.04215,1.19106,1.31082,1.39117,1.42545,1.41138,1.35124,1.25168,1.12291,0.977627,0.829553,0.692007,0.576478,0.491461,0.441645,0.427535,0.445527,0.488415,0.546245,0.607416,0.659902,0.692474,0.695796,0.663303,0.591803,0.481743,0.337154,0.165271,-0.0241102,-0.219501,-0.408725,-0.579983,-0.722896,-0.829436,-0.894669,-0.917237,-0.89954,-0.84758,-0.770477,-0.679682,-0.587957,-0.508194,-0.4522,-0.429538,-0.446563,-0.505731,-0.605275,-0.739276,-0.898135,-1.06942,-1.23899,-1.39232,-1.51585,-1.5983,-1.63177,-1.61249,-1.54126,-1.42331,-1.26794,-1.08753,-0.896463,-0.709697,-0.541368,-0.403445,-0.304615,-0.24949,-0.238235,-0.266637,-0.326612,-0.407092,-0.495194,-0.577544,-0.64161,-0.676916,-0.675992,-0.634987,-0.553892,-0.436359,-0.289172
51.8067,1,0.448786,4,15,0,0.747991,0.0738675,0.0695716,0.34387,0.451102,0.546837,0.624576,0.679034,0.706643,0.705917,0.677655,0.625013,0.553433,0.470434,0.385237,0.3082,0.250015,0.220707,0.228473,0.278487,0.371867,0.504993,0.669367,0.852141,1.03732,1.20754,1.34617,1.43944,1.47829,1.4596,1.38654,1.26819,1.11824,0.953126,0.789964,0.644373,0.528723,0.450877,0.413616,0.414723,0.447656,0.50264,0.567992,0.631477,0.681549,0.708347,0.70441,0.665097,0.588752,0.476664,0.332885,0.163914,-0.0217005,-0.213887,-0.401683,-0.574001,-0.720502,-0.832522,-0.903971,-0.932089,-0.917948,-0.866592,-0.786754,-0.690148,-0.590377,-0.501582,-0.436968,-0.407391,-0.420167,-0.478242,-0.579824,-0.718518,-0.883925,-1.06267,-1.23969,-1.39969,-1.52863,-1.61495,-1.65067,-1.63207,-1.55992,-1.43948,-1.27992,-1.0936,-0.895001,-0.699482,-0.521977,-0.375651,-0.270654,-0.213079,-0.204238,-0.24037,-0.312879,-0.409109,-0.513656,-0.61007,-0.682762,-0.718867,-0.7098,-0.652259,-0.548546,-0.406129,-0.236548
51.5153,0.949058,0.448786,2,3,0,0.628016,0.0711539,0.0714124,0.351558,0.454801,0.54739,0.622947,0.676095,0.703023,0.701938,0.673392,0.620437,0.548601,0.465647,0.381112,0.305603,0.249877,0.22375,0.234928,0.287897,0.38304,0.516143,0.678431,0.857201,1.03703,1.20147,1.33492,1.42462,1.46219,1.44474,1.37521,1.26201,1.11786,0.958179,0.799157,0.655812,0.540301,0.460684,0.420266,0.417552,0.446756,0.498742,0.56223,0.625106,0.675668,0.703695,0.701264,0.663294,0.587814,0.475991,0.331955,0.162462,-0.0236001,-0.215821,-0.403007,-0.574011,-0.718632,-0.828516,-0.897989,-0.924719,-0.910117,-0.859403,-0.781284,-0.687241,-0.590491,-0.504707,-0.442631,-0.414749,-0.428153,-0.485748,-0.585875,-0.722408,-0.885295,-1.06151,-1.23631,-1.3946,-1.52239,-1.60812,-1.6437,-1.62525,-1.55348,-1.43359,-1.27484,-1.08972,-0.892823,-0.699594,-0.524887,-0.381593,-0.2794,-0.223814,-0.215552,-0.250412,-0.319654,-0.410891,-0.509422,-0.599862,-0.667888,-0.701869,-0.694173,-0.641967,-0.547406,-0.417194,-0.261591
52.0216,0.956333,0.448786,3,7,0,1.19459,0.0670877,0.0727107,0.32817,0.44496,0.547936,0.63066,0.688076,0.716941,0.716115,0.686728,0.632223,0.558288,0.472666,0.384794,0.305242,0.244926,0.214081,0.221077,0.271211,0.365644,0.500705,0.667753,0.853702,1.04225,1.21568,1.35699,1.45209,1.49167,1.47247,1.39771,1.27663,1.12326,0.954496,0.787895,0.639525,0.522084,0.443616,0.406899,0.409553,0.444744,0.50234,0.570296,0.636069,0.687889,0.71578,0.712257,0.67273,0.595639,0.482385,0.337126,0.166456,-0.0209997,-0.215095,-0.404789,-0.578901,-0.726979,-0.840229,-0.912427,-0.940697,-0.926034,-0.873469,-0.791805,-0.692912,-0.59063,-0.499387,-0.432689,-0.401659,-0.413807,-0.472166,-0.574918,-0.715526,-0.883374,-1.06482,-1.24454,-1.40701,-1.538,-1.62583,-1.66246,-1.64411,-1.57156,-1.45003,-1.28871,-1.1,-0.898451,-0.699571,-0.518538,-0.368851,-0.261073,-0.201749,-0.192617,-0.230246,-0.306169,-0.407586,-0.518601,-0.621898,-0.700676,-0.7406,-0.731508,-0.668627,-0.553113,-0.39184,-0.196464
51.7484,0.977523,0.448786,3,7,0,1.17622,0.0596204,0.0715347,0.323375,0.443692,0.548912,0.632613,0.690001,0.718267,0.716758,0.687001,0.632649,0.559354,0.474597,0.387418,0.30799,0.246963,0.214548,0.21937,0.267205,0.359807,0.49405,0.661637,0.849521,1.0411,1.21806,1.3627,1.4602,1.50075,1.48088,1.40395,1.27968,1.12274,0.950735,0.78184,0.632489,0.515461,0.438591,0.404227,0.409445,0.44688,0.505991,0.574524,0.639951,0.690718,0.717198,0.7123,0.671775,0.594279,0.481258,0.336742,0.167068,-0.0194608,-0.213,-0.402718,-0.577494,-0.726776,-0.841534,-0.915222,-0.944633,-0.9305,-0.877712,-0.795086,-0.694655,-0.590534,-0.497481,-0.42932,-0.397422,-0.409421,-0.468345,-0.572235,-0.714322,-0.883708,-1.06648,-1.24711,-1.40998,-1.54088,-1.62827,-1.66431,-1.64545,-1.57264,-1.45117,-1.29018,-1.10187,-0.900513,-0.70137,-0.519441,-0.368222,-0.258483,-0.197169,-0.186538,-0.22367,-0.30046,-0.404194,-0.518705,-0.626056,-0.708557,-0.750875,-0.741942,-0.676365,-0.555108,-0.385354,-0.179538
50.6656,0.851279,0.448786,2,3,0,0.921122,0.0573279,0.0611041,0.305361,0.44357,0.560714,0.64813,0.701259,0.719891,0.707501,0.66996,0.614064,0.546376,0.472731,0.3985,0.329363,0.272166,0.235298,0.228213,0.259964,0.337027,0.46097,0.626696,0.821883,1.02798,1.22271,1.38355,1.49151,1.53434,1.50845,1.41925,1.27993,1.10899,0.92715,0.754339,0.607105,0.496945,0.429548,0.404907,0.418084,0.460398,0.520808,0.58731,0.648193,0.693073,0.713624,0.703994,0.660909,0.583564,0.473375,0.333731,0.169814,-0.0115013,-0.201718,-0.390907,-0.568136,-0.722246,-0.84297,-0.922243,-0.955491,-0.942598,-0.888325,-0.802035,-0.696754,-0.587698,-0.490536,-0.419629,-0.386501,-0.398669,-0.458932,-0.565104,-0.71021,-0.883098,-1.06945,-1.25313,-1.4178,-1.54862,-1.63379,-1.66577,-1.642,-1.56485,-1.44112,-1.28095,-1.09667,-0.901535,-0.708858,-0.531285,-0.380343,-0.265962,-0.195852,-0.174598,-0.202593,-0.275037,-0.381384,-0.505636,-0.627703,-0.725838,-0.779804,-0.774221,-0.701362,-0.562761,-0.369214,-0.139132
50.8237,0.998441,0.448786,3,7,0,0.643887,0.0557702,0.0719783,0.34232,0.450657,0.547351,0.625944,0.681102,0.709135,0.708416,0.679652,0.626019,0.553116,0.468746,0.382479,0.304992,0.247178,0.219065,0.228636,0.280678,0.375833,0.51004,0.674519,0.856368,1.0398,1.20785,1.34441,1.43621,1.47452,1.45634,1.38472,1.26839,1.12055,0.957188,0.79503,0.649506,0.533004,0.453612,0.414467,0.413765,0.445336,0.499661,0.565148,0.62948,0.680882,0.709172,0.706549,0.668084,0.59195,0.479408,0.334626,0.164334,-0.0226305,-0.215915,-0.404345,-0.576737,-0.722784,-0.833968,-0.904422,-0.931625,-0.916853,-0.865272,-0.785637,-0.689585,-0.59057,-0.502554,-0.438572,-0.409357,-0.422174,-0.479994,-0.581118,-0.719282,-0.884233,-1.06271,-1.23974,-1.40003,-1.52945,-1.61634,-1.65257,-1.63425,-1.56209,-1.44128,-1.2811,-1.09404,-0.89477,-0.698852,-0.521345,-0.375435,-0.271173,-0.214443,-0.2063,-0.242747,-0.315048,-0.410562,-0.514058,-0.609386,-0.681292,-0.717177,-0.708543,-0.651935,-0.549242,-0.407321,-0.23702
49.9184,0.809144,0.448786,1,1,0,0.586647,0.0553834,0.074667,0.348938,0.454649,0.549121,0.625963,0.679763,0.706676,0.704916,0.675119,0.620528,0.546964,0.462547,0.377166,0.30169,0.246969,0.222699,0.236255,0.291644,0.388725,0.522839,0.684954,0.862373,1.03995,1.20172,1.33269,1.42064,1.45758,1.44076,1.37298,1.26225,1.12076,0.963344,0.80573,0.662663,0.546279,0.464858,0.422115,0.417049,0.444353,0.495245,0.558614,0.622301,0.674362,0.704203,0.703481,0.666741,0.591754,0.479604,0.334517,0.163492,-0.0242476,-0.217946,-0.406126,-0.577481,-0.721796,-0.830849,-0.899195,-0.924779,-0.90927,-0.858069,-0.779954,-0.686367,-0.59039,-0.505503,-0.444253,-0.416964,-0.430642,-0.488185,-0.588007,-0.724104,-0.886571,-1.06251,-1.23723,-1.39568,-1.52379,-1.6099,-1.64577,-1.62743,-1.55552,-1.43526,-1.27599,-1.09034,-0.893083,-0.699782,-0.525345,-0.382615,-0.28113,-0.226174,-0.21824,-0.252962,-0.321556,-0.411746,-0.50908,-0.598506,-0.666015,-0.700169,-0.693315,-0.642332,-0.548828,-0.418786,-0.261694
50.5604,1,0.448786,2,3,0,0.557388,0.059353,0.0729719,0.351406,0.455242,0.548255,0.624076,0.677313,0.704121,0.702687,0.673576,0.619911,0.547351,0.463829,0.379053,0.30376,0.248745,0.223747,0.236281,0.290561,0.386677,0.520174,0.682144,0.859906,1.03822,1.20092,1.3328,1.42139,1.45857,1.44151,1.3731,1.26148,1.11906,0.960903,0.802916,0.659937,0.54409,0.463547,0.421834,0.417739,0.445751,0.496949,0.560169,0.623291,0.674501,0.703387,0.701807,0.66448,0.589294,0.47737,0.332883,0.162715,-0.0240736,-0.216896,-0.404419,-0.575424,-0.719719,-0.829036,-0.897841,-0.923958,-0.908941,-0.858103,-0.780176,-0.686601,-0.590498,-0.505412,-0.443955,-0.416508,-0.430102,-0.487636,-0.587492,-0.723621,-0.886068,-1.0619,-1.23641,-1.39456,-1.52234,-1.60813,-1.64379,-1.62539,-1.5536,-1.43363,-1.27477,-1.08959,-0.892774,-0.699801,-0.525534,-0.382811,-0.281203,-0.226062,-0.217953,-0.252566,-0.321138,-0.411366,-0.508736,-0.598118,-0.665454,-0.699317,-0.69216,-0.641068,-0.547947,-0.419112,-0.26437
51.0013,1,0.448786,3,7,0,0.744747,0.0652468,0.0587993,0.312682,0.44504,0.558701,0.644443,0.697038,0.715701,0.70356,0.666384,0.61103,0.54416,0.471625,0.398669,0.330731,0.274383,0.237819,0.230452,0.26146,0.337556,0.460557,0.625523,0.820144,1.02576,1.21991,1.37997,1.48699,1.52889,1.50238,1.41317,1.27461,1.10515,0.92526,0.754441,0.608812,0.499545,0.43221,0.406903,0.418959,0.460038,0.519395,0.585191,0.64573,0.690523,0.711092,0.701467,0.658342,0.580977,0.470909,0.331645,0.168413,-0.0119624,-0.201121,-0.389304,-0.56572,-0.719277,-0.839685,-0.918811,-0.952009,-0.939146,-0.885036,-0.799136,-0.69455,-0.5865,-0.490543,-0.420826,-0.388605,-0.401165,-0.461172,-0.566466,-0.710244,-0.881622,-1.06657,-1.24917,-1.41319,-1.54375,-1.62893,-1.66104,-1.6374,-1.56034,-1.43672,-1.27682,-1.09307,-0.898809,-0.707324,-0.53114,-0.381595,-0.268415,-0.199132,-0.178213,-0.205982,-0.277601,-0.382508,-0.504712,-0.624222,-0.719569,-0.771072,-0.764229,-0.692463,-0.558552,-0.374363,-0.158876
51.3939,0.995651,0.448786,3,7,0,0.666297,0.0618612,0.0730908,0.346245,0.452721,0.547932,0.625456,0.6799,0.707461,0.706381,0.677283,0.623331,0.550206,0.465857,0.380018,0.303477,0.247128,0.220856,0.232356,0.286031,0.382132,0.516291,0.679591,0.859225,1.03972,1.20461,1.33835,1.4282,1.46581,1.4483,1.37861,1.26509,1.12045,0.960091,0.800233,0.655963,0.539544,0.459161,0.418238,0.415375,0.444828,0.497446,0.561874,0.62587,0.677576,0.706604,0.704889,0.667245,0.591653,0.479292,0.334366,0.163745,-0.0235444,-0.216951,-0.405158,-0.576933,-0.722029,-0.832086,-0.901457,-0.927861,-0.912766,-0.86145,-0.782668,-0.687944,-0.590533,-0.504142,-0.441554,-0.413294,-0.426499,-0.48411,-0.584495,-0.721534,-0.885161,-1.06231,-1.23815,-1.39751,-1.5263,-1.61284,-1.64894,-1.63065,-1.55863,-1.4381,-1.27834,-1.09195,-0.893655,-0.699038,-0.523099,-0.37886,-0.276109,-0.220413,-0.212513,-0.248191,-0.318655,-0.411423,-0.511657,-0.603776,-0.673204,-0.707991,-0.700143,-0.646451,-0.548727,-0.413427,-0.250722
51.7471,0.817314,0.448786,3,7,0,0.771862,0.0650871,0.0642068,0.328171,0.447131,0.55096,0.632434,0.686652,0.711394,0.707052,0.67626,0.623381,0.554059,0.474952,0.393644,0.318636,0.259207,0.224945,0.224826,0.265888,0.351693,0.480944,0.646652,0.83618,1.03233,1.2154,1.36591,1.46742,1.50909,1.48727,1.40599,1.27626,1.11423,0.938816,0.768971,0.621252,0.50793,0.435884,0.406336,0.41533,0.454777,0.513838,0.580398,0.642438,0.689158,0.711767,0.703948,0.662014,0.584879,0.473895,0.332668,0.166863,-0.0159883,-0.206743,-0.395043,-0.569915,-0.720599,-0.837578,-0.913679,-0.9451,-0.93215,-0.879567,-0.796278,-0.694626,-0.589124,-0.494893,-0.426006,-0.393934,-0.406275,-0.465925,-0.570739,-0.713744,-0.883834,-1.0669,-1.24723,-1.40912,-1.53835,-1.62359,-1.65737,-1.63663,-1.56288,-1.44183,-1.28275,-1.09758,-0.900006,-0.704415,-0.524926,-0.374403,-0.263441,-0.199356,-0.185234,-0.219194,-0.29405,-0.397568,-0.513452,-0.623055,-0.707666,-0.751044,-0.741776,-0.675022,-0.5533,-0.386123,-0.18855
49.3793,0.661472,0.448786,2,3,0,1.51976,0.0677641,0.0608149,0.287617,0.440985,0.56825,0.660036,0.712315,0.726492,0.708291,0.665833,0.607549,0.540597,0.47027,0.400511,0.335222,0.279735,0.24171,0.230894,0.257543,0.329836,0.450967,0.616852,0.815251,1.02676,1.22759,1.39358,1.50444,1.54733,1.51889,1.42545,1.28142,1.10646,0.92209,0.748464,0.601894,0.493329,0.427836,0.404913,0.419352,0.462423,0.52318,0.589744,0.650504,0.695121,0.715296,0.705225,0.661739,0.584161,0.474016,0.3347,0.171268,-0.00965618,-0.199869,-0.389658,-0.568131,-0.723941,-0.846443,-0.927122,-0.961028,-0.947873,-0.892506,-0.804593,-0.697564,-0.587002,-0.488784,-0.417295,-0.383937,-0.396071,-0.456401,-0.562787,-0.708407,-0.882285,-1.07018,-1.25582,-1.42253,-1.55496,-1.64083,-1.67232,-1.64692,-1.56746,-1.44143,-1.27971,-1.09514,-0.901054,-0.71029,-0.534634,-0.384618,-0.269421,-0.196569,-0.17121,-0.194963,-0.264596,-0.370976,-0.498833,-0.627741,-0.734435,-0.796219,-0.794828,-0.719928,-0.571384,-0.359744,-0.104724
49.3294,0.994673,0.448786,3,7,0,0.319964,0.0683963,0.061742,0.356299,0.454671,0.543226,0.615208,0.665246,0.689922,0.688061,0.66077,0.611292,0.544764,0.467949,0.388968,0.316961,0.261602,0.232359,0.237494,0.282842,0.370592,0.49829,0.658391,0.838547,1.02273,1.19311,1.33235,1.42604,1.46476,1.44537,1.37143,1.25259,1.1031,0.939787,0.779764,0.63832,0.527194,0.453486,0.419249,0.421733,0.45415,0.506803,0.568381,0.627245,0.672563,0.69521,0.688371,0.647874,0.572287,0.462843,0.323258,0.159478,-0.0206347,-0.207693,-0.391303,-0.560731,-0.705742,-0.817544,-0.889768,-0.91932,-0.906976,-0.857582,-0.779774,-0.685237,-0.58755,-0.500782,-0.437992,-0.409823,-0.423357,-0.481337,-0.581853,-0.718499,-0.880978,-1.05611,-1.22909,-1.38495,-1.50998,-1.59302,-1.6265,-1.60705,-1.53575,-1.41796,-1.26272,-1.08199,-0.889564,-0.700009,-0.527438,-0.384372,-0.280617,-0.222279,-0.211,-0.24355,-0.311893,-0.403838,-0.504287,-0.596991,-0.666608,-0.700757,-0.691715,-0.637458,-0.541827,-0.413801,-0.265989
50.9171,0.998076,0.448786,4,15,0,1.80013,0.0728099,0.0718544,0.316169,0.441692,0.550319,0.635739,0.6935,0.721271,0.718903,0.68835,0.63352,0.560125,0.47552,0.388507,0.308999,0.247466,0.214085,0.217624,0.264151,0.35578,0.489726,0.657902,0.847276,1.04105,1.22053,1.36752,1.46675,1.50805,1.48778,1.40938,1.28286,1.12333,0.948865,0.778083,0.627711,0.510634,0.434594,0.401688,0.408644,0.447736,0.508127,0.57738,0.642933,0.693328,0.719129,0.713478,0.672337,0.594501,0.481457,0.337172,0.167842,-0.0184117,-0.211913,-0.401939,-0.577393,-0.727644,-0.843499,-0.9182,-0.948326,-0.934435,-0.881331,-0.797845,-0.696132,-0.590508,-0.495979,-0.426611,-0.393972,-0.405811,-0.465163,-0.569981,-0.71332,-0.884063,-1.06808,-1.24965,-1.41307,-1.54411,-1.63131,-1.66698,-1.64773,-1.57465,-1.45311,-1.2922,-1.10399,-0.902586,-0.703032,-0.520195,-0.367559,-0.25605,-0.19293,-0.180895,-0.217484,-0.294962,-0.400767,-0.518587,-0.629992,-0.716487,-0.761721,-0.753548,-0.685617,-0.558241,-0.378387,-0.15878
50.8093,0.975177,0.448786,3,7,0,2.93324,0.0660412,0.0814236,0.30563,0.435682,0.548849,0.63888,0.700861,0.731661,0.73029,0.69816,0.639213,0.559879,0.468823,0.376453,0.294172,0.2334,0.204418,0.215157,0.270072,0.369278,0.508098,0.677169,0.863139,1.04994,1.22053,1.3588,1.45157,1.49018,1.4716,1.39884,1.28054,1.12986,0.96287,0.796521,0.64664,0.526133,0.443639,0.402792,0.402116,0.435533,0.493342,0.563518,0.633116,0.68964,0.722205,0.722434,0.685036,0.608071,0.492956,0.344232,0.169156,-0.0228486,-0.22087,-0.413281,-0.588594,-0.736365,-0.848094,-0.918038,-0.943871,-0.927079,-0.873031,-0.790657,-0.691749,-0.589909,-0.499253,-0.432989,-0.402037,-0.413845,-0.471542,-0.573531,-0.713572,-0.881343,-1.06342,-1.24456,-1.40915,-1.54271,-1.63317,-1.67205,-1.65515,-1.58293,-1.4605,-1.29713,-1.10547,-0.900475,-0.698139,-0.51406,-0.362062,-0.252892,-0.193154,-0.184572,-0.223682,-0.302021,-0.406817,-0.522152,-0.630506,-0.714515,-0.758773,-0.751457,-0.685587,-0.559769,-0.378326,-0.1508
50.8497,0.985198,0.448786,4,15,0,0.529926,0.0635583,0.0717324,0.354258,0.456215,0.547709,0.622402,0.674918,0.701417,0.70007,0.671397,0.618441,0.546747,0.464109,0.380093,0.305311,0.250479,0.225317,0.237387,0.291004,0.386392,0.519226,0.680703,0.858192,1.03645,1.19924,1.33128,1.42002,1.45725,1.44014,1.3716,1.25983,1.11732,0.959231,0.801493,0.65895,0.543677,0.463754,0.422596,0.418881,0.447013,0.498035,0.560797,0.62325,0.673687,0.701829,0.699661,0.662004,0.586807,0.475193,0.331293,0.161899,-0.0240404,-0.216056,-0.402914,-0.573463,-0.717538,-0.82686,-0.895852,-0.922281,-0.907637,-0.85718,-0.779605,-0.686335,-0.590485,-0.505603,-0.444309,-0.416978,-0.430633,-0.488154,-0.587904,-0.723813,-0.885919,-1.06129,-1.23527,-1.39284,-1.52007,-1.60541,-1.64078,-1.6223,-1.55067,-1.43109,-1.27283,-1.08838,-0.892318,-0.700056,-0.526368,-0.384035,-0.2826,-0.227414,-0.219066,-0.253278,-0.321324,-0.410937,-0.50764,-0.596354,-0.6631,-0.696575,-0.6894,-0.638868,-0.547107,-0.420632,-0.269387
50.3752,0.976362,0.448786,3,7,0,0.404052,0.0647451,0.0583156,0.336923,0.449531,0.549082,0.62742,0.678963,0.701295,0.695117,0.66367,0.611887,0.545608,0.471112,0.395055,0.324708,0.26819,0.234381,0.232229,0.269416,0.3506,0.475654,0.638448,0.826652,1.02278,1.20645,1.35738,1.45861,1.49919,1.47586,1.39334,1.26333,1.10245,0.929634,0.763418,0.619628,0.509731,0.439962,0.411217,0.419573,0.457259,0.513895,0.577828,0.637398,0.682033,0.703076,0.694299,0.652115,0.575538,0.465982,0.327012,0.164101,-0.015553,-0.203227,-0.388953,-0.562011,-0.711699,-0.828372,-0.904628,-0.936449,-0.92404,-0.872174,-0.789914,-0.689732,-0.586147,-0.494102,-0.427317,-0.396818,-0.409815,-0.468993,-0.572249,-0.712887,-0.880219,-1.06055,-1.23849,-1.39842,-1.52611,-1.61008,-1.64279,-1.62128,-1.54728,-1.42685,-1.26955,-1.08743,-0.893953,-0.702978,-0.527874,-0.380727,-0.271546,-0.207412,-0.191573,-0.22262,-0.293967,-0.3939,-0.506436,-0.613043,-0.695085,-0.736607,-0.726934,-0.662514,-0.547576,-0.393401,-0.216366
50.2655,0.989211,0.448786,1,1,0,0.398309,0.0630584,0.0582112,0.336124,0.449363,0.549392,0.627989,0.679563,0.701744,0.695325,0.663651,0.611743,0.545477,0.471114,0.395242,0.32504,0.268549,0.23461,0.232192,0.269052,0.349953,0.474867,0.637728,0.826209,1.02277,1.20692,1.35826,1.45974,1.50036,1.47686,1.39402,1.26362,1.10237,0.929278,0.762903,0.61908,0.509253,0.439622,0.411043,0.41956,0.457383,0.51412,0.578112,0.637701,0.682319,0.703319,0.694487,0.65225,0.575638,0.466076,0.327125,0.164248,-0.0153845,-0.203071,-0.388863,-0.562043,-0.711892,-0.828734,-0.905129,-0.937022,-0.924602,-0.872642,-0.790227,-0.689859,-0.586092,-0.493897,-0.427006,-0.396451,-0.40944,-0.468651,-0.57198,-0.712726,-0.880199,-1.0607,-1.2388,-1.39889,-1.52667,-1.61068,-1.64336,-1.62176,-1.54764,-1.42708,-1.26969,-1.08754,-0.894073,-0.703116,-0.527997,-0.380767,-0.271421,-0.207064,-0.191004,-0.22191,-0.293272,-0.393418,-0.506355,-0.613475,-0.696017,-0.737879,-0.728251,-0.663504,-0.54786,-0.392685,-0.214498
50.4776,1,0.448786,2,3,0,0.446056,0.0606103,0.0581745,0.329851,0.44816,0.551923,0.632578,0.684562,0.705885,0.697955,0.664782,0.611905,0.545438,0.471536,0.396412,0.32675,0.270173,0.23534,0.231363,0.266432,0.345898,0.470292,0.633884,0.824345,1.02378,1.21109,1.36518,1.46841,1.50944,1.48499,1.40014,1.26716,1.10329,0.928001,0.760167,0.615718,0.506026,0.437101,0.409567,0.41924,0.458148,0.515774,0.58039,0.640316,0.685004,0.705863,0.69676,0.654217,0.577344,0.467606,0.328552,0.165568,-0.0142891,-0.202433,-0.388979,-0.563192,-0.714236,-0.832235,-0.909522,-0.941849,-0.929295,-0.876643,-0.793095,-0.69135,-0.586178,-0.492746,-0.424927,-0.39383,-0.406689,-0.466177,-0.570163,-0.711904,-0.880638,-1.06255,-1.24207,-1.40338,-1.53203,-1.61641,-1.64895,-1.62675,-1.55177,-1.43031,-1.27215,-1.08946,-0.89564,-0.704359,-0.52873,-0.380626,-0.27001,-0.204158,-0.186747,-0.216934,-0.288663,-0.390519,-0.506422,-0.617278,-0.703488,-0.747915,-0.738753,-0.671655,-0.550603,-0.387278,-0.199037
